claim_address,amount
0x2081be673082577D074E77D065E0c171f7f347a4,5172
0x20821373D78836A05B9bb6F258f963DF17a004C7,10567
0x20828eb40645820bE991A7CC4DD36117b0551094,10086
0x20842494C5CEeB008B825F9355Bb346486050e32,1500
0x20851bF7cC4c4310957B4c85631E40735263692e,32080
0x208540353B826A3aBbD35a9245ff84Bb3C2d5A4d,7500
0x20858B3F1E6Bb2fE530A20C938A3feCf615563Ff,38888
0x2086F7d2Be85286FaB963e7E9B0d9Bb4198091E7,80000
0x2087A7143D36F5214B2852e16B903F9516328F33,99464
0x2087fF4b2192FE1C8e503B85B384CD562C42a6e5,88888
0x2088967824bD9c5117E76D4F6591F98B6644fCb5,19387
0x20899696BCb449f50bC6fa1F9fC4ed2ba29f5afe,64570
0x2089FBE3c34dE11b8fE41f3Bc99ffC27D1aA2Ac5,3465
0x208E658240Bb48abBF9121d36ed4f91fa5dBddfB,10086
0x208E6c516aD70b394Ba3578d4F7A2C61eDA1C907,1500
0x208d59C83083f152C558d4649DBeB68678DDb717,4916
0x208fcc0c516809544ff807D839ebd7Fa5733F4A0,6328
0x20906e454A9D20181350630EAD131d8DfA21dD3F,20068
0x20907A020A4A85669F2940D645e94C5B6490d1ad,10527
0x20927a71fa30A627B7B9a6D27375b085B1D3659B,16988
0x20950E7bab64458B525626Bd52709577Cd37de77,41388
0x20960fCA7cAb4C4fAB7f0890ee891243405EF731,10089
0x20964d7e3efF14e97eDFdE7c06752cA78c2c9175,38888
0x20970Dd3536D8549058d0b5E2ef44154Fb8CB167,4916
0x20977658DF98841d72D001baE43C5501553EABe9,14644
0x2097c62C7CFe5d00E5b322386fa2d3585a9c7Bf7,48056
0x20982847E9C4EA7C3827d943c6bf7a66327FD26a,3157
0x2098868b1Cc5374951eB63724342C7A875595127,1500
0x2098F3Bcb1743b4918b5f2bC3604bF1c4178b521,5327
0x209BF9751Ae36d28Cf863A5B7d0dF600A393E265,5517
0x209D130Ea606EC83C5149EB31dAc93B28B2BdCe7,4850
0x209bE1031405528087c2d7E2f653e3922508b7A5,4157
0x209c229a0B9d059cEF1e58749Ca2684fcdE5dB60,23268
0x209c7E1Ca5bb0DfebcdE0B1cea9ADaBfE002bF25,1500
0x20A349c31B2fde810ad8e9c1d21B1c2b88891bd3,10617
0x20A38fA12d6766a0B8f864D168B4bC8965E1e5F0,6328
0x20A7a1De8C072CB843bb15354F096753976e2503,111803
0x20A90F6C6A5fA4AB8F221f7ece193d81eC5a44ab,4157
0x20ABe68290b1e0dEEEf4B5E09aA5D862D511D9aa,5172
0x20ACE7015CBd8D13D7f9C85DDd623e10625cca00,11634
0x20AFE109fdfeDFBBE9B24E85c980B9083AE08A6A,4419
0x20B0fBbb29E48E6dd4E1ce74e206e21BFC258f2c,10086
0x20B278B9A6715fce84F39Bb58382c956cB5c391D,6000
0x20B6092AF3EBAC8ca3de20Aaa2F6c8B83E5C66BC,3232
0x20B6404F9CF1Eb02d769F9CA3EFc7A15F676c73f,20426
0x20B9be08A5fd0a921B1577bD826C5f1127a8003F,4566
0x20BEB4Bf14e558cb7E0564Ba659FCf6436e986F3,9700
0x20C2d95a3Dfdca9e9AD12794D5fa6FaD99dA44f5,40000
0x20C45945060173C6fad88CDD665D685afEB733ed,7269
0x20C7D9bD64Ff51F6F2969479524e820592050862,105045
0x20CA3E05F2a5426346Db4aE404C89f2957851491,12000
0x20Cd114EcF70C79502Cc2b47b7d70C3a5F6b508e,12000
0x20Cf382866869968735c77627902Ea74C7DE8268,5000
0x20D55E8541B5eB2Bd12CE608dEbddf82Bc48439e,1500
0x20D5631a2bbFe5e72CD595cD7AD40b68F8381564,12000
0x20Da700EA03E9fe8bf3409d6F66105184AEfB2FC,17840
0x20Db4e1349e6751E0623dB830fEc92f179F46715,6778
0x20DbFE1A1D043898Effc61F5341a03d9aDe13F87,23130
0x20E07ce51A6143108B8787517A7A90B4be746D12,11343
0x20E2BF0d9389104afd1F3D1C9B8f6A4466C7698C,73778
0x20E32b018FbE88BbFB57Edc0707A3d00CAdF7380,25931
0x20E6ADB8e3Ed5a40c18829b5a1F2B9caEE1A158E,52500
0x20E6aCD7b99e1EA3231f617D52802d6F751084c7,1500
0x20E7a10F96eA3F1128BF13D10520B3b55B412782,3465
0x20E8750eBe33bf7a11a9DB329093052C364a96BD,8481
0x20E903Db0A973f6D400e227d7fb7708d45fd5577,8560
0x20EADfcaf91BD98674FF8fc341D148E1731576A4,40498
0x20EBE0aF3c3D09eCD2e341665B9edf76F8D4a729,17820
0x20Ea84094D39d87357a48aCdfF8E00b9a7e5Ab5b,7622
0x20Ed688948EcE9C77A7DdE40c2674f27d61cF294,13059
0x20Ee15F4f2FCE1c0c909b728f7b3f26E4173Eb9C,15703
0x20Ee31efB8e96d346CeB065b993494D136368E96,32119
0x20F3bFF07d15E01FB864A0A09cc34F6C2742bdF0,8585
0x20F46cECBF688E38c51C739d3BbaE33d00034FA1,12000
0x20F9ae0f83be9B468D941eF8E18D932c2e5c2CCF,3465
0x20Fd08F4F77d7808FCD397Ae46dA347889C165dC,9721
0x20Fd3753C71BF36e12526e24c0e1444549Ac2266,9986
0x20Fe60d798c9DAf3A7fcEefD356303d8733aeEFa,31475
0x20a08CD7cEC9117BB8965da90EBdEA58Fa13DBBf,3465
0x20a0fb5D77461Cbcd42A6d0b3efAfFB9509D692E,32080
0x20a2Fb1bb9e6C1443C11703cCecB3685cd99b7C5,1500
0x20a32E9265Dd44A3899F1FaDE6166E5F5c93Fd0b,88888
0x20a58D7C7D50E6e2926321b3939D88C169aEd351,523593
0x20a608d30b77773936a3aB3529d339B61dd7CD3d,12000
0x20a90C1f7520E386B333D2874A627bc0D87D2290,7500
0x20a9f96b4DaF6E6897A15ABCEF6D1853d00E8F43,1500
0x20aB5Be89d2480dA7509278D961b442f65C7875a,5000
0x20aC829d276a895a4B13e11A5653d3495977E8DA,30000
0x20aFFee7e909508B110Db99c92A173AF9ADd5155,11679
0x20aFcE66Cb60fB3eFB33106cb9EAb28F74649C8a,25203
0x20aa2e39a83225c5d5b16675BE3c542bf7951004,3492
0x20af0F89103eE3E110230cC6FCa499880145dbcd,7500
0x20b40dE9A62BE531c76cEcA1e86D0f0397EC7A8b,10086
0x20b64cb42D8A76012C3119B0E1D319c66Ce358C8,3465
0x20b7807939C774A152B396beB704AcAc68fa10Fe,44566
0x20b7A044fab9b181c2B09C9f82f4339056c84112,21826
0x20bb3f80a00341B40f8A90A787b31D575FBC4240,5818
0x20bc6A2c953B44B92548F38aE2E2bc0Eb0F83F2A,18672
0x20c0e84995211cfbE87D4370772c9F102E22ceC2,4376
0x20c22D5346FC0FC7251601dB43Aaf25CBaA181D9,15805
0x20c3e408fFA4b0D33bb8223A812CE9a6E8e64872,1500
0x20c4744FdD40e8e76F234e21CF6d99c43c555230,17450
0x20c9b776445c11e91F46aa048d57Dd9C2F4F6Fdb,10617
0x20cD771d64dC7612f3DB199441250AdDc68308E3,2000
0x20cE1E6243FF61738FE797075950ec3A6d0D20cd,12000
0x20cd20Ad6c63B96F5C7934DD9D896f272bF68f2B,7500
0x20d0747FC18b1A8e9796346e9cb631221392926F,7232
0x20d5e237c5b0B4dE39c74Da1f4c9e90434A5E0ed,9328
0x20d9C87e0efB750BD2fea8b1407bf4c42620BD2C,4566
0x20dE3F7F86ea63C89c4e89713b94C5C4D70E2604,10086
0x20e12218103e9bc5868562fC2E303e8d0539a66B,12200
0x20e20151C02034CC974372d2c875fA75b0b43DB0,15000
0x20e258215c020e34220d712208739b7872b85e32,6849
0x20e647Cc587bf9cc01647f9a36B49975B0428B93,15000
0x20e6A0137004f7319005fbADe82fc6F2ABd052b4,1500
0x20e6a566f4454B0D35459F320DBe1c7aecD557a3,12472
0x20e9503A6BC31765d3648b4AB67d035AA67c65A6,5818
0x20e9Ff1e16B3D87C15972e5Eae39Fd23036Fdfbf,5786
0x20e9f0c7C59dED2167680B491f5ae61E2407a8aF,54029
0x20eB3D845a6A07883C8405b53400A70218F1Fde3,5327
0x20eC02894D748C59c01B6bF08FE283D7bB75A5d2,74674
0x20eC8bD3b5a323f321c480cfbB441C388Fc81fA3,88888
0x20eDdE9Bd8ef2F831fA11D4aEa227ED223DA1f3d,7478
0x20eebeB9F65027f0150D3cddd29a6f33fbeCd319,1500
0x20f115dce7452A853824f302d8985aaCB645C4a9,18049
0x20f2C7b31A05f318888119784cc7D193c03EbdA8,20000
0x20f2e429Fb684603d1c6Ee8e90b23934D24da379,1500
0x20f37BC56227085c019e550D2c94e45d03c5967d,32080
0x20f392cB3f6D14CBD5B286F0f4aF3451C2A61caf,9832
0x20f4b9e84CA45a43B7B03A8d21b82867021332Ee,7500
0x20f5592e388E651b5Fc64d9fc5C45D5C3D7a5582,27814
0x20f74Dc95FcBb1Db146bD0D6AfC2643E509a4DA6,7500
0x20f93ad48A478A35d7115896Df65290FCf7adeA2,117519
0x20faA0C2299DF26A1538D2adc7F37F0C5A10f5fe,4916
0x210028aFcE3Da801D781C4F6d616Cf3B30C85Fa7,3879
0x210080aE5ED10301c66Afe3895E4e599Fd762731,4850
0x210144c4aF4d1624F7375F30A0c2822856bE116A,11039
0x2102eADCBA107f9f27792afc454AefF8A874A033,520000
0x2106d51212C82B481fa397d4C56b2eF98082d4F6,26985
0x2107D9b498635001c6178e8Ec508864d348A7411,5172
0x210A661bA5aeAaaa37aa565E449D719af64055CA,5000
0x210c3cE17e858aC425ee9c5bF1651A7A59537036,3465
0x210e9D4e58Ccee27551d7047ddDb0818aC13E10c,3866
0x210f0bdCd4E7C4A6efb3A9aC9e3CCa3677582850,17125
0x2110B6698384e7F4296A3553fCB8B2f52436495c,300000
0x21125dEbc5c843C8D92262d06b4943b8A8B6A015,10078
0x21153CD70d4353bcBC3bb480046Fcc197152aD6A,4850
0x211586C4796B15A921B818EFB269E95854854Cfd,27814
0x2115B435A741CFf8580BD2A9c852a7A737B1bd4e,60875
0x211782f5cb0b171ffAf98caCeDcD6662F43C65c8,7478
0x2117bf88b4Cb0186eaA87500A045fc998290E42a,35402
0x21197628882D449dceCbeff0E15824AD4652AA95,7359
0x211A4b3D5C8EaB7fdAcC6954E7bD7666eD1146e4,9692
0x211ADf902651D31f8e2BB75BD798b200b9822BB0,10983
0x211B6e51119186e5590428692FDECA9560381401,4960
0x211C823f439250718C442Cd683251f3958bda459,46358
0x211Db9dE76BDD081a58280a6b287B0c40F89a2cB,14818
0x211a2AD4ae01f9Db0F0C40c3F9311A02fC835DD5,5517
0x211a42CE37b688B50dC1a7E91Cf321970274A50f,37827
0x211c8FF92a7a43A18654530C3467E252dCa6b518,26428
0x211f656B82e254CFB2eC42bC89086eC9cB350C5e,12840
0x211f6A84aeE392253d76407a4c59d0631ababe69,23337
0x21209da69AeF5c0fC4c8F0aA68e45820BC6494E4,12348
0x21219d6Ad756984A323AfbE8e5baF49A9152c997,46571
0x2122fe4dc17b7F941D66A8b89B0a73C2C38eeA76,18580
0x21231C7Dc4557e440960563e8707F034c56F2d4d,6446
0x21258055dfd7a287DCC224E3586210F1864c1996,49263
0x212581F9295A987BA85Ab2d0e2E68282EB63b67e,11145
0x212624c398A913fc27b0e480bd06c8E1C217AA6e,4000
0x212647c56BA10ee429a838bc567dFb03A8D054Ba,6000
0x2127833402462D8144F83e508c1648F76236B85F,32080
0x2128961ebcF3214e989acf2E6D6d0C2BE53b410A,10086
0x212Dd068053fF2e7F83c317d61d2b9a1ce0E38A7,30000
0x212F56877D60D8d422d1F7926D374298Ee9E2Dc3,50000
0x212c5AE33F8668B700C62EE90b146f043a1EAeE8,5172
0x212d0945FAbe82A312f0eA6c61A50b4d66897029,50022
0x212eA453C390DC9C5669cDde5e93DA62708aAEe0,7478
0x2130Ce15b5cfEEBCCFbc93560eF9C0D6bD1a9C2d,50000
0x2132234ddEAcC84fE4eE3d7fd0eb9F7417e01e87,3232
0x213353191b05eC4138E92fF0BE81C65352967933,38888
0x21337d259f39233336fD552d9AC7152758B52F67,16701
0x213594D974427E8C1BF4F4F557b7b6F4987c50C5,9401
0x21387a57A16186737599447802a3DAB57DF17C45,10657
0x2138dA688C9dE36875d57083BE16066784Ef3E1B,8560
0x213CA4e76E2cDF56dd80C7D78B47b4F6bbd14fcf,353553
0x213F377C6ed4E2DF4171Bc5696340434b26013B2,53813
0x213a01ce83fEFF1C438D1EA79067B3e886F83E40,15512
0x214096B13BD15cc38bAa51c95E05edc7d961E8CB,2000
0x2140A88212Ebcf3139aAc6a7764cbF031a71D748,1500
0x2140d6ddE28F66e09E39d68345797bD4C3457537,39170
0x21424C285BD0E1D3205B61AB04222047438D34B4,1500
0x2142A5674477c81D1f170F44B13Cb167eCF4b626,113045
0x214300239f8534fcaa0da910bF4FF52235C63579,12000
0x214352FFDcC07141CF486c92B9F6CAf1A33ebbd6,12000
0x2143Ee8293b25b3dB6d092803364dAf20AC6B35F,6000
0x2145814E43A49844d7F03a4d00FC240C7C8e329B,6397
0x2146126D296BE6683bf98e787f69A4460bFddf8D,3465
0x21461F210a92F68A6A56084531b0E4e2B2BA844C,4965
0x2146520cA9FaBB6ad227d0e8BCe2bF18Fd742BAB,3805
0x21477dc131EB38C97b1681b518cf48aECe4B5A7d,5818
0x21484A41b00c014c4ad5c92BbB7661fd7c1C9a2B,13693
0x21488C26E2D6ae0f7e5783a1203A911Abf873E09,7478
0x214D1894b725369E84BdE3aB09397913e89188ab,32080
0x214D879175B3f121534aB206418924414231F6d4,4000
0x214DCdBfa09185D408C522C568733C50Fde6Fcdd,8910
0x214F14d1bAe354174E940d53b60c59fa6Ff5aaAc,12000
0x214a337117Ff85BFFc730Ea8ec617655853fE2eE,31475
0x21523bF5387dd9F526DAD96082390a268e91C3F6,11270
0x215284D06244974D001CbB51CF7117a9637aECb8,1500
0x2154057365D273f9F12E04f1E8EE36bf294e6e29,13105
0x21550c0d8D8E8982cb4702949887A14F66243D0D,65482
0x21551589d4576141497332Ea29ea0b037302205f,7043
0x2155422D571EE78F3bab97D8dddf15a6d9157aCf,95510
0x21554272F6dE3a3ce6B20bC5Bd29a87c6658D21f,32080
0x21554F917cF9Fd887aeFE8702c5D7b1625D5C5f4,2000
0x2157118FD5Baa79f2a440aEC485AAF4AcC5aEEf2,10617
0x2157935ebe7352254651E773a426146dD90CD2b3,4850
0x2158583Da0405538933216CE90063c0979E9c922,4916
0x2159f851418A5Bb2BaC7ce21e327283Ad1CA817c,19987
0x215A9fB07A7e50b543Bf6a74adB88626e8de8848,20000
0x215AE5E25647DADa54573c3de6924d8dC9F77ca6,5517
0x215B369A532dC84654C244449cb119986CEaf603,11666
0x215BEcb5995C80DF61F1Add4B562A762A071ec4e,168888
0x215d09993088C8F4a137D1bd39Ccd2FE319acd0a,8560
0x215e3E825844b88fdED29DAdADcd81E7E1319AC5,3492
0x215efa8f6F3406a3559848Da7f0781A35f30eefd,6453
0x21606eE18fc1c9B398c25f56e98E6035ab434299,14333
0x2161D92070Bcd6773C760E4149C0a197E2aAFf99,29565
0x2162d991F68Cb0991A1b726DA341c04E128db3CB,5327
0x21631F6FD0b8C3bF02d889baCea679FCa93Cd555,6916
0x216384CE57151ceecd7C65D294808342AEd41933,29009
0x2164d6b2EF215A4f46912BdD18F27a25041EBe29,15039
0x21650ee2c1E8f397C003fd194c29456eE1dDBBF3,14978
0x216539a4773D6E555442EF4810bD2FD079203d5e,38888
0x2165975385529D01382Fe6405eE3d23A405Aa913,6895
0x21664F720b4e1D7D273843597c633E21ED0c1AA4,400000
0x21667b6cE010F6CE0f916173bf0231Aa9536f71E,4133
0x21668704CC931DEA881540CF9f20a3240Aa4a6B6,100888
0x2167efF231f1AB233a4dcCc25AC40e4f6FdA699C,1500
0x21688D7C443844EBF63427c4e2AbFAAabc50a405,16931
0x21689891a33c95369A1c8B70B5F7CE02610D48f1,16500
0x2169D08D99a6309d70cddAc28c4780Ed80dE5A87,1500
0x2169c4d7B5afDb9b1050F6EFE83fF19EC8145C9B,5172
0x216E6479AaD3E26fcA05a0921d3d7eB88071Bada,24215
0x216bc59ba62098da4EdaE8c63a09B600B3d1c47F,5327
0x216cB55763978bF1EdF1A1F3899235bB06a8a86B,15811
0x216f91Ce3c1CB358E583441d6179c6c19c834A2E,24741
0x216f92AC691A73347467bd6C487F5774081fC587,3805
0x2170432B0f3d5700c3b76179A0156d9CCCFc2d1c,41388
0x21708811341d6bfBbF09a99DC9b1cae6C8028F2d,2500
0x2172D639363103779515D1Ee003cEEB03e3cD898,2500
0x2172b9A5824A73c6b356b4960C3DCF5C7a35036A,18888
0x2173948D935857564805A48b9C878da29faE380d,10086
0x2174554559723810a94B004Fcba92CCf9b3fF924,1500
0x21748c3DF0D81089C25Ec851f83189bED229A4A5,17450
0x21757dAdfb0Fb936c42EA5a9e20A9636E692e5A7,10088
0x21759f92F4315eE3D26AcdADD55d24B4507566c1,109131
0x2175CE7c56BAa22874Eeb021c1270E6198059Cda,107271
0x2176b08357954aF62AadcA19dDf1b346d057A474,6543
0x217851318e8CC968cE3e759167311C23C41b6495,1602500
0x2178ca8bD36ec77e366B11f4898C2C58287BcEac,8910
0x2178e1d614FEFb2B304DB58f07116d89f948Fda1,11418
0x2179A901c2Fa2f3ebA7C9D7aEE63807384c7B36c,7232
0x217A58F49e026B131a1Ac2694F1664F2adc8589C,12840
0x217Dd9567c6a71356aC5Fd9d1165eA6D6eB62Aa3,1500
0x217d38eB147C230998935c93820D585e703Ff8E2,9813
0x217d452b93dD9d369d4242c744DA5484E59dB312,23765
0x217e16A429A00A44613515eaFE48F0b3e8ec6567,4798
0x21808EE320eDF64c019A6bb0F7E4bFB3d62F06Ec,11413
0x2180D259eC8631c95674c9f3f02E11F6E75C0b27,1500
0x21813A1D11ed4f03A97dE91a8673A830bF218A38,18888
0x21813dD67FECB6Dffb3F74BB35c13336BC99a519,246716
0x2181491cd6b003B58765E0E6099c360669Efb2d7,10086
0x2181a15Bc547A11CD9799512459216D9a0131205,9695
0x2182EFB61648f282bb5E0D61Ce49AE57F750EFf9,3065
0x2182f43CE24133A370812050452D986f2C1dC483,18197
0x218311EdDfdbea5c9b3Cf4e67E4Cb4aafa33B487,6895
0x218389A7757466E123FD2E664BC7B7bc676E1030,38888
0x21844bbde4F6161c3B81da2053Ca554aC6684bCE,32080
0x2184d5e0cBf037444F851bd1A86EbABe569477e4,2000
0x2184d6a4Fbd26584eb4FF90a215C1DB334209053,13059
0x21851a9a83d88c8B012A22d533fC4F1e7Af5456A,1500
0x21856f7b47C8C32A048b5200ecc084C21c913DeF,6000
0x2187F16F2D82dA53581A2f48ebCFFd415d68C997,10584
0x218820B5E015Bf80d8F69D67a21b636027e742ad,5818
0x218871bbFE0918a84869146c42f8DC523ceEbd62,13573
0x21888290AA51D3c213F993f1d30e5b306Bb5F3d6,262000
0x2188fFB3e555905Ab315E9230b614247bd796038,10086
0x218C25095F31D8761b3f24bCA58e13FC1ce52fd8,32080
0x218d75b17f491793a96ab4326c7875950359a80C,3232
0x218ea78d591d135be052f37d0a5ebdA7040D7856,35462
0x218fD1AAC5A6fAC4056bEcbe44547469d8bf9ed4,7500
0x21904b0Aa83EC501a733fcb7C8D369e9D965d088,12000
0x2190D4EE2bfC8883c3D71F4B5F41AcD7A7287FF5,13110
0x2192260FB299D429C2a543c028B3AF96d62A762F,4510
0x2192dbe35BE6dA9e383a37C2ffcf1835bfc2AB1E,5799
0x2193692B5b3Dc87d0942657F26699B1f36e2E040,11679
0x21951C5AD40e26FE0cC9de426009927e10e226E6,18000
0x219688c6156edea2e2ca7e2036c1C5B7F6451169,15743
0x21969Be80A895b4aC4524307C5ec3a5D8b868bc4,5465
0x2196A18fE19C2dCE2c31ef7C593E1FfA6fAB57Ed,15512
0x2196f5EDfF60f5e209380d456bd3D55Ae1706316,12000
0x21974bEaC80bc83B5bAC2fca6A8d23B02017a4Ab,5424
0x2197D1FbD82600f52D4493D8d0F2469Bb33722Db,26837
0x2198161fCAaddBC1a16A9E869202aaCE58884141,5597
0x219895b55A5b88d6a32D48Ba28793CD8010d6Ee6,15000
0x21995eb99bA3794d596da427dB12d3aB67369BB8,2000
0x219980f570E2566B69e94aE7db9C7F4c4C287e50,15000
0x219A1d54568CD54831cb8c2bae15Df8217BBd641,3465
0x219BD0998162f6Ec17c3A0CaE3880e1bC796586B,4850
0x219C83f8bDFd1a2ACc0A86260D9C87512C9Cf679,27512
0x219a2F5338F3AD74965a03c491e42963b69acc8d,21882
0x219c302f70c6Cc9F3aedFBeAD152c15D3d3a57F6,14266
0x21A01f63b263D93e124471E456578024121a6b78,4916
0x21A551fAc11d8f695a57e30ED8f3070b26490A3e,4000
0x21A6a0178AEc8ae67090a8EBaA2DA69F1f780810,25000
0x21AB4cE8cFeB86D2a52b0347A862E8573F653f61,11039
0x21AC039B71eA70Ebd2A09dB8f6b4f1F3fc3B8c37,40000
0x21AF1220247B437E37757A80DcffaC6E1b88364e,21004
0x21AFC088a8b3FaB256ace6E8D8451D09329C8eE5,2500
0x21AdDc8c54B9D3db31ee18D817217613B2D52b58,9692
0x21B052502547a2F6843cC5ed21931a06A51FD538,4798
0x21B3Ca06d377457b4002A73dFb2a530867dceef5,18066
0x21B52E209280807d4E83DDA8405d8F597305d3e9,32080
0x21B98781433bF761689cFb83d3E2c9bDe7290b37,9401
0x21BAcBEfaE26ce58118c8a6061adf170c33D5cDA,7133
0x21BC65637Dd6e7b171F2F78a1845F9807BbE3148,8207
0x21BF241aE61fFf5AB73944CCf7e70BCeE33692a5,5517
0x21BF63C0418D4f1D13f884C50498B2259B321b43,13318
0x21BbA021C6E5Fe06C45cA39A48e5aB368c76636E,61196
0x21BfB456362763f0BF7eb8E6D71e6bBe4c584E12,9193
0x21C21dB0D4841bF6C370251E86652548e35F4aC7,12000
0x21C326AaDA8863B9FB0f41166C5682c4aDAE8Afd,12000
0x21C417C4f24984C447c913F350C66C0DA263Fbff,32080
0x21C4942e244a55eCf9A532a7D64eD0eBCd9e610D,5597
0x21C81Bc81bcF24dcB6aE9362725b0E0584715f67,1500
0x21C8dc59f2E9A11c4C1a0C310641968132c6b1Be,47303
0x21C94aBa9184dA7340f78b94a00b4d5f9724A65f,13117
0x21C9548B23b7fF3850d7354D17D48db9217370d1,4916
0x21C9cE0611541099583E4249bfB583606715a796,36393
0x21Cb74dD26fE253ea49f9152e74E55ef6A0B820C,4525
0x21CcDCc017b9466517Dd0EB1Ce14488FC140361c,5517
0x21Ced36D3d1f57d29b44e5B80C3bea992082F368,18049
0x21Cf118b6301b8Cca2A43a0C73d33A8a2c295fbD,8044
0x21Cf895c8918Fb244Db6c7e0039b8b7e0Bc184B3,5818
0x21D0EfF716c6BA8635071ea78df06bD5ECbE4332,10000
0x21D0d58eF18138a6fC64FF694Ba92Ba1C365C924,24210
0x21D5F04c09672CD4029A226805645b1e44192142,2409871
0x21D90E6F18f3848d9e45F34BdB4dfdde3FA09D1a,47836
0x21DdDC2c121760f0DD30615D2095bc6935e6561b,25000
0x21De14C0c7593242fE593D566FbbCA4968662f63,6895
0x21De7C9970500B1d0D0Be623f109199de8aA880A,32080
0x21E0785B0c6aED5dFD2ac71174Eaea58af6b7449,6000
0x21E0886Ec5715292dB8FBFc5afd493E6069E13D2,1500
0x21E0B8424ed9691931dF6a8883A53Ecd93772E8A,10086
0x21E6eAB57fA75a6ad3d1D2Ea8994d31C8D5111d4,16931
0x21E9b085C60FF5d8729eD67eAE9ECAe864B1e257,146918
0x21EDD03aE9C340828c032b11d5055C8cb85E9421,12000
0x21EE4E4994a5D87F579B9AeE5e22142b85E9c624,9986
0x21Ea990c46052311803BB43a93c767F1c4f4825D,23355
0x21F14f64354319854588B47e8438Ae134691B615,12000
0x21F1C21738801CcFD10a297D19649BA448767829,57054
0x21F2a7064a9523B9fE6914BA10403811bD20Fb37,16475
0x21F41Bd6844bd5eB054e20AdFA076bA0d89c44A9,17857
0x21F73F625A4D829F0bbd0B982Da564b60Db980dd,32080
0x21F74BB7Dde14B2D5da36dF2D57aAA891E3a0039,9000
0x21FC27414bE8b0973e85cE3b1086FE55De18F6f9,1500
0x21FFe04829c65E6656B9c156c7DADe4c41025c1c,10351
0x21FbBd4bEE33e82773fEe5534e1C796722fbcC11,11148
0x21Fd8cF5c9FD50dF425076561313941BDa9DFD5e,38888
0x21a182aA7d10b6152d5a4829973049D0Aa039dF5,38888
0x21a325Ff51740Aa238ACeA2368eFaaB69b34d34b,20072
0x21a6E3Eee52b6cfFAa598Bcd752f846c2C763Bdb,5799
0x21a9810dA8cE78C0CB3c5eab373C9A7E4F2DD9c7,19916
0x21aE49c55C7542b5A2ED20e766d5d01114DDa356,21487
0x21ad7541a1f6BF714cc90FfBA8Cf0d2A0D366bD0,4566
0x21adED2A66953188009a1529D91803F2F31587b6,4000
0x21adfA82F670Cdd22Cb25a8137e517a7D6C4ba48,12000
0x21b3B193B71680E2fAfe40768C03a0Fd305EFa75,15633
0x21b40Bf7Cb3C968be3e46C1a1Af1E2e9511735a6,5424
0x21b52Dc829fE0a43F223BD51637e9698856752e6,178712
0x21b5a65053f87Fec9044CA67d8DB3E1A598000Dd,160000
0x21b81fBAa5A3EC9eb46063970f3c34613C88F4DF,1500
0x21bA01D8F66ccDd86de3C6E0f14CBA8DD9b662Cc,4157
0x21bcA401c280c8492a1Ca15D554382EeCB92F2f3,5002
0x21c107520Fb69ab1eED094b67516f6C5Cb3F9700,3500
0x21c2972059C5F79dEd07aF9872375d61A72F7322,5791
0x21c5F6972F88955106b5138DfF4b3aDbc01E6F77,10576
0x21c6553a199A9c794aA77Ae8a8D80751dFCdC0D1,5000
0x21c9B3145e1E5B16b2c33A407E77624aB77d42f9,12000
0x21cAf5f1Fc1B6F352535b23Af728e61A7FDA39e7,17518
0x21cC5A0304999b9DeDA03Ca696FdCc0069421Ad9,29644
0x21cbDCf9aDb6CC55e33b15f99e096E16cf27FCEB,73860
0x21d10909b548248D443cd11799a97e52cD26fa00,12084
0x21d154229C12d267E391B9ffF13D4e1D59Fe1159,14142
0x21d6BcA2DcFC564D7415d0A2946a3B55E3394357,2000
0x21d79c2Be4ab3de2802a60Da66f86D497D06102B,26909
0x21dA52cb2548E789de735BE8815867F40BDeEb3a,9813
0x21dB89699e39b31B8ce96739E17C5555A7eb3Ef3,2000
0x21dC204a56732756fa9304384045113856c6690d,1500
0x21dCcF33A7c79e349786Cb9E9E51eC828557269f,88888
0x21dc1aDe6498739F95B69d43Bb4Ad6063D2ad7B1,13500
0x21de9B8DaD6f2abBEFeD899eD51766c54d86E12D,36500
0x21e2b4c0F587bD1663EBFb2fd2EafB1Aa18da781,17450
0x21e3Fc973B311AC47CFa68059D9f0d948764175b,16177
0x21e54e2b9b02d2c0ad2197d7ac85C34151674012,5517
0x21e5DdD203e0563F644795449fcFB27C0200B789,17730
0x21e5fc1Efc822f25E1dff11f81214c9C65032D79,11413
0x21e668De8632edE647efF1309580f0B908D90648,1500
0x21ea4D59B5EC2112F6EB96e7E28b9713bb82640C,27981
0x21f0c5fC6764D1D46dDD31E2e93e3CcCcb859f6f,12000
0x21f11ff985c046f6e03b4a8f2Ea37844caC14339,29012
0x21f201CEcA464377B536ECaea26559f5a84F3d37,5327
0x21f3d72a03F19FbBb4B40C5d2E75528DcA03aC1b,10086
0x21f6736e4c6589b43266C2F89be754A37213AADd,10086
0x21f7d4D90C6Af7Ae53F731C6B6B86484d89501F2,42693
0x21fA7f8238A84565dAFc7681edA644009Ca15AE7,50000
0x21ff50F387Ad5753Ec4E7c692E0f9c6014d97619,2000
0x21ff8AcA19D780F19167767635C679B920CAaBD4,4000
0x22019d8e2558F1eB6790837d2049159F90a44Ab0,17634
0x2202A96017F41bd4727F5BDb50fFE90834Ed1c55,10617
